index,epsilon,pvalue,product,gene
CAMK1G_P1,-0.0360366666667,0.487425647305,-0.0112467417837,CAMK1G
NTC_1616,-0.0144633333333,0.166773103844,-0.0112506507861,NTC
NTC_1634,-0.0750966666667,0.706527057174,-0.0113299243472,NTC
PIK3CB,-0.291916666667,0.913980459107,-0.0114031668411,PIK3CB
NTC_120,-0.472616666667,0.945866951863,-0.0114231204028,NTC
CD86_P1,-0.332786666667,0.923779370645,-0.0114584241209,CD86
NTC_1052,-0.179146666667,0.862784359016,-0.0114828958536,NTC
NTC_2377,-0.145653333333,0.833772200338,-0.0114997077967,NTC
NTC_543,-0.173936666667,0.857935018332,-0.0115747207524,NTC
SCN10A_ENST00000449082.2,-0.165096666667,0.850671240561,-0.0115961008727,SCN10A
NTC_1807,-0.0149546666667,0.166773103844,-0.0116328462057,NTC
NTC_1171,-0.0124796666667,0.115488474325,-0.0116992052347,NTC
IL2RG_P1,-0.146316666667,0.831364289896,-0.0117358599572,IL2RG
CA13,-0.0438933333333,0.539105421147,-0.0117777357702,CA13
DGKD,-0.0906633333333,0.741226077214,-0.0117907039503,DGKD
ABL2_P1,-0.232447666667,0.889543526887,-0.0118159648872,ABL2
DHFRL1,-0.0569066666667,0.619267796987,-0.0118435010247,DHFRL1
NTC_2427,-0.0248866666667,0.33250155052,-0.0119009614121,NTC
PRKCA,-0.03598,0.464507801865,-0.0119815913997,PRKCA
NTC_634,-0.13086,0.809765367431,-0.0119921152657,NTC
CRB2_P1,-0.0272266666667,0.359341748588,-0.01210204432,CRB2
NTC_2328,-0.158833333333,0.838592987615,-0.0121426135281,NTC
NTC_554,-0.183956666667,0.857935018332,-0.0122415077166,NTC
NTC_642,-0.559416666667,0.950781578876,-0.0122619888452,NTC
SDHA,-0.035552,0.449568604033,-0.0123437975205,SDHA
NTC_1144,-0.01284,0.108525008818,-0.0123837969854,NTC
NMNAT3,-0.16484,0.841005811947,-0.0123961333195,NMNAT3
NTC_1294,-0.0516066666667,0.574320176244,-0.0124292554418,NTC
GNPDA1,-0.0597533333333,0.619267796987,-0.0124359535712,GNPDA1
PDXP,-0.206003333333,0.870068138289,-0.012452228863,PDXP
NTC_1206,-0.04052,0.48936223984,-0.0125761739518,NTC
NTC_2358,-0.0159443333333,0.16116483324,-0.0126395468487,NTC
TIE1,-0.0424066666667,0.503036897773,-0.0126541560447,TIE1
NTC_344,-0.10888,0.762305956772,-0.0128337603543,NTC
SGPP1,-0.138136666667,0.807374277784,-0.0128363623116,SGPP1
NTC_497,-0.48592,0.94095438414,-0.0128435604251,NTC
NTC_1812,-0.259406666667,0.891982793666,-0.0128778608429,NTC
NTC_1570,-0.38901,0.926230897649,-0.0129465389944,NTC
NTC_702,-0.0243766666667,0.294026089306,-0.0129589805003,NTC
GMPR,-0.07807,0.681459025181,-0.0130033588998,GMPR
NTC_456,-0.230066666667,0.877362718239,-0.0130725775767,NTC
NTC_1484,-0.0467733333333,0.524925849347,-0.0130919514359,NTC
NTC_101,-0.0364666666667,0.436722903866,-0.0131204889962,NTC
NTC_2474,-0.0325023333333,0.394319907377,-0.0131358601678,NTC
HDHD1,-1.103869,0.972917905024,-0.0131623176274,HDHD1
DGKB,-0.0394033333333,0.460747314874,-0.0132606869611,DGKB
YES1,-0.009784,0.0438701137219,-0.0132850208502,YES1
COX8A,-0.41817,0.928683261568,-0.0134367981946,COX8A
NTC_1297,-0.010837,0.0572837110985,-0.0134592164732,NTC
PDE4C_P1,-0.265450666667,0.889543526887,-0.0134935996631,PDE4C
NTC_1886,-0.129933333333,0.785936218999,-0.0135926764024,NTC
PPP2R1A_P2,-0.0834166666667,0.68599179639,-0.0136537299136,PPP2R1A
MAP2K5,-0.0378433333333,0.434905705463,-0.0136843345709,MAP2K5
NTC_1442,-0.0532866666667,0.553473622328,-0.0136895083673,NTC
NTC_1435,-0.445786666667,0.931136171204,-0.0138135033018,NTC
NTC_2053,-0.048833,0.520910004988,-0.0138313271247,NTC
NTC_353,-0.0483133333333,0.516910041537,-0.0138458781364,NTC
GLYATL1_P2,-0.0929266666667,0.708822617223,-0.0138890457244,GLYATL1
NTC_708,-0.07993,0.670177302551,-0.0138926560691,NTC
NTC_2050,-0.0360866666667,0.411676624607,-0.0139093816392,NTC
SLC1A5_P1,-0.04185,0.464507801865,-0.0139363424146,SLC1A5
NTC_1791,-0.246733666667,0.877362718239,-0.0140196102505,NTC
NTC_1809,-0.018411,0.172526814446,-0.0140502330724,NTC
NTC_1575,-0.109523333333,0.743558840305,-0.0140939727591,NTC
NTC_2345,-0.0487256666667,0.512926047986,-0.014127775386,NTC
NEU2_ENST00000233840.3,-0.216683333333,0.860359158481,-0.0141538016798,NEU2
CA12,-0.0633353333333,0.597672194229,-0.0141577871502,CA12
LIMK1_P2,-0.00667666666667,0.00745533461,-0.0142048277272,LIMK1
NTC_1450,-0.0514866666667,0.528957484057,-0.0142401428171,NTC
SIK3,-0.0589873333333,0.572219248012,-0.0143007438497,SIK3
NPPB,-0.04802,0.503036897773,-0.0143291755997,NPPB
SYK_P1,-0.0252766666667,0.270550423577,-0.0143508725378,SYK
NTC_1864,-0.0215366666667,0.212451993213,-0.0144885596892,NTC
HBA1_P2,-0.0169533333333,0.139322158369,-0.0145117109795,HBA1
NTC_2385,-0.341503333333,0.906639678085,-0.0145361844724,NTC
NTC_693,-0.219456666667,0.857935018332,-0.0146038767017,NTC
PBK,-0.0486066666667,0.499109478971,-0.0146696952748,PBK
NTC_2049,-0.07103,0.621445645666,-0.0146745743011,NTC
GRM4_P1,-0.01944,0.175459158115,-0.014693217759,GRM4
RIPK1_P2,-0.102506666667,0.71803010073,-0.0147463373422,RIPK1
NTC_1469,-0.105883333333,0.724962531098,-0.0147902540043,NTC
NTC_243,-0.0945966666667,0.697372690541,-0.0148076952532,NTC
NTC_2186,-0.348261333333,0.906639678085,-0.0148238406241,NTC
NTC_1820,-0.157791,0.804984637001,-0.0148658700694,NTC
NTC_1112,-0.113146666667,0.738895228433,-0.014869411105,NTC
GPX1,-0.0499766666667,0.503036897773,-0.0149130452427,GPX1
NTC_742,-0.190573333333,0.833772200338,-0.0150462581049,NTC
GLS,-0.0973566666667,0.69965748299,-0.0151014322909,GLS
NTC_2436,-0.572773,0.94095438414,-0.0151392094076,NTC
NAGS_P1,-0.01562,0.106502369994,-0.0151926481678,NAGS
NTC_185,-0.0542933333333,0.524925849347,-0.0151968147797,NTC
CACNA1D,-0.106266666667,0.71803010073,-0.0152872409752,CACNA1D
KIDINS220,-0.08467,0.658970054853,-0.0153366429014,KIDINS220
KLK1_P2,-0.218363333333,0.850671240561,-0.0153374582985,KLK1
MAP3K3,-0.00900566666667,0.0194755563346,-0.0154042840384,MAP3K3
SPHK2,-0.074367,0.619267796987,-0.0154773718492,SPHK2
NTC_546,-0.07202,0.608426982168,-0.015541306304,NTC
NTC_1584,-0.0556466666667,0.524925849347,-0.015575615541,NTC
NTRK3,-0.200503333333,0.836181974437,-0.0155789483497,NTRK3
NTC_147,-0.0676866666667,0.587003958959,-0.0156599174631,NTC
NTC_1649,-0.04842,0.473982908322,-0.0156995709651,NTC
NTC_2268,-0.415146666667,0.916428943308,-0.0157345581172,NTC
NTC_1650,-0.0537133333333,0.508958111756,-0.0157550853299,NTC
NTC_999,-0.05372,0.508958111756,-0.015757040783,NTC
NTC_771,-0.200859666667,0.833772200338,-0.0158583907553,NTC
NTC_1706,-0.0246106666667,0.226349428366,-0.0158793090628,NTC
NTC_1808,-0.120883333333,0.738895228433,-0.0158861416958,NTC
PLA2G2D,-0.0928823333333,0.672428035278,-0.0160086591399,PLA2G2D
NTC_834,-0.04889,0.470180005828,-0.0160230053631,NTC
CKMT1B_ENST00000300283.6,-0.331128,0.894423281878,-0.0160454379083,CKMT1B
CKMT1A_ENST00000434505.1,-0.331128,0.894423281878,-0.0160454379083,CKMT1A
L3MBTL1_P1,-0.22078,0.845835626267,-0.0160538027684,L3MBTL1
TPTE,-0.315996666667,0.889543526887,-0.0160629941843,TPTE
NTC_1929,-0.0349996666667,0.34496664021,-0.0161776474635,NTC
NTC_925,-0.0238466666667,0.207959382242,-0.016263938925,NTC
NTC_133,-0.0744,0.604114581818,-0.0162847226931,NTC
AK2,-0.03084,0.292608882902,-0.0164596933111,AK2
NTC_281,-0.060302,0.533004817001,-0.0164786591602,NTC
TPH1,-0.016076,0.0937693826813,-0.0165251464494,TPH1
NTC_1890,-0.175503333333,0.804984637001,-0.0165345916439,NTC
SLC16A3,-0.235596666667,0.850671240561,-0.0165478974657,SLC16A3
NTC_1247,-0.0745866666667,0.599815960823,-0.0165568961011,NTC
MAPKBP1,-0.2992,0.879796743037,-0.0166408009076,MAPKBP1
ATP4A_P2,-0.179326666667,0.807374277784,-0.0166639468072,ATP4A
GABRA2,-0.287583333333,0.87493007771,-0.0166874983934,GABRA2
NTC_1920,-0.11496,0.715724073803,-0.0166984429256,NTC
NTC_1181,-0.02922,0.266544377118,-0.0167790144705,NTC
NTC_480,-0.173626666667,0.800211186859,-0.0168062594435,NTC
NTC_1354,-0.11603,0.715724073803,-0.0168538651067,NTC
ADORA3_P1,-0.0834366666667,0.628000353286,-0.0168575534738,ADORA3
NTC_2202,-0.33961,0.891982793666,-0.0168594368721,NTC
NTC_1437,-0.0610633333333,0.528957484057,-0.016888849946,NTC
NTC_767,-0.0571866666667,0.505006318694,-0.0169674663058,NTC
LCK,-0.0124876666667,0.0435479181128,-0.0169961214612,LCK
PCSK1,-0.168876666667,0.793065222254,-0.0170043764061,PCSK1
ACTA1_P1,-0.145953333333,0.764659651619,-0.0170082083548,ACTA1
NTC_250,-0.05676,0.501070753072,-0.0170337296831,NTC
GSTA4_P2,-0.057161,0.503036897773,-0.0170568514464,GSTA4
NPR1,-0.371996666667,0.899307035753,-0.0171460736554,NPR1
SRMS,-0.35407,0.894423281878,-0.0171571362138,SRMS
NTC_1195,-0.217556666667,0.833772200338,-0.0171766621377,NTC
NTC_914,-0.0145593333333,0.0658542537165,-0.0172006317875,NTC
NTC_2278,-0.0560666666667,0.49324863333,-0.0172087724002,NTC
NTC_2232,-0.042651,0.394319907377,-0.0172374569626,NTC
NTC_2128,-0.0387466666667,0.357725781997,-0.0172984399671,NTC
NTC_1022,-0.385748,0.901750264575,-0.0173253782747,NTC
WDSUB1,-0.0875566666667,0.632386342264,-0.0174253104981,WDSUB1
ALPL_P2,-0.0410563333333,0.375748232751,-0.0174531726591,ALPL
NTC_1690,-0.0673133333333,0.549349234331,-0.0175116630519,NTC
NTC_134,-0.08233,0.612753041215,-0.0175127868087,NTC
SERPINB2_P2,-0.0432066666667,0.392609367716,-0.0175436065156,SERPINB2
DUSP16,-0.56642,0.931136222106,-0.0175515311033,DUSP16
SRC,-0.322046666667,0.881816831895,-0.0175907092733,SRC
NTC_1448,-0.274583333333,0.862784359016,-0.017600170176,NTC
NTC_555,-0.055603,0.481639175292,-0.0176416195276,NTC
NTC_2526,-0.031689,0.277317288867,-0.0176515035658,NTC
NTC_789,-0.132893333333,0.734241201619,-0.0178291355713,NTC
NTC_67,-0.136623333333,0.738895228433,-0.0179546474476,NTC
CNR2,-0.0124713333333,0.035038117496,-0.0181515172772,CNR2
PNLIP,-0.03542,0.306992493628,-0.0181659348636,PNLIP
NTC_2506,-0.03532,0.305532964706,-0.0181877488189,NTC
TLR2,-0.1907,0.802597170289,-0.0182123030628,TLR2
NTC_779,-0.0426566666667,0.374086626575,-0.0182155832622,NTC
MAGI3,-0.197636666667,0.807374277784,-0.0183654052222,MAGI3
SHPK,-0.0195366666667,0.114777032949,-0.0183672996045,SHPK
OTC,-0.133256666667,0.727278719613,-0.0184292797109,OTC
VRK2,-0.10766,0.672428035278,-0.0185556518785,VRK2
NTC_1583,-0.397816666667,0.896864575381,-0.0188060388152,NTC
PHOSPHO1,-0.549193333333,0.923779370645,-0.0189096822921,PHOSPHO1
NTC_177,-0.0242966666667,0.164887608225,-0.0190197217796,NTC
NTC_643,-0.275916666667,0.85309103273,-0.0190395255926,NTC
PECR,-0.0521676666667,0.431283590453,-0.0190535654949,PECR
NTC_1918,-0.0500916666667,0.415201585486,-0.0191220427628,NTC
NTC_1554,-0.221203333333,0.819347983096,-0.019141080794,NTC
NTC_211,-0.0313053333333,0.243368517624,-0.0192131976369,NTC
CSF1R,-0.0997866666667,0.64119710004,-0.0192596699148,CSF1R
AKT3,-0.233273333333,0.826552933794,-0.0192985461716,AKT3
NTC_1535,-0.147203333333,0.738895228433,-0.0193450407674,NTC
NTC_1321,-0.0444966666667,0.367487509663,-0.0193452558799,NTC
PRKD1,-0.288536666667,0.855512477341,-0.0195551836498,PRKD1
EDA,-0.06807,0.514916432345,-0.0196220793231,EDA
NTC_1931,-0.041106,0.33250155052,-0.0196571492019,NTC
NTC_466,-0.286786666667,0.85309103273,-0.0197896058458,NTC
MAP3K4,-0.53944,0.918878374856,-0.0198200878451,MAP3K4
SPR,-0.19723,0.793065222254,-0.0198593045728,SPR
TRIB1,-0.0359033333333,0.278684914823,-0.0199222763702,TRIB1
NTC_1875,-0.165746666667,0.757605598034,-0.019981891878,NTC
NTC_205,-0.528636666667,0.916428943308,-0.0200359656536,NTC
SLC25A4,-0.05608,0.438545319915,-0.0200758279252,SLC25A4
PLK1,-0.154823333333,0.741226077214,-0.0201346676856,PLK1
MTTP,-0.0336926666667,0.252207683643,-0.0201563577309,MTTP
SLC25A6_P1,-0.251523333333,0.831364289896,-0.0201743429728,SLC25A6
NTC_1236,-0.0504533333333,0.397755370772,-0.0202007047642,NTC
CYB5B,-0.04466,0.352907147088,-0.0202014841335,CYB5B
NTC_2475,-0.144843333333,0.724962531098,-0.0202323597434,NTC
NTC_1129,-0.222086666667,0.809765367431,-0.0203522001042,NTC
CACNA1A,-0.207796666667,0.797827428417,-0.020382990562,CACNA1A
NTC_2379,-0.199906666667,0.790686808616,-0.0203895817538,NTC
F10,-0.367128333333,0.879796743037,-0.0204188151823,F10
"MAST4_ENST00000403625.2,ENST00000404260.3",-0.556243333333,0.918878374856,-0.0204374754003,MAST4
MGAM,-0.132096666667,0.69965748299,-0.0204901105987,MGAM
ADRB1,-0.120943333333,0.676937723877,-0.0204940030268,ADRB1
B4GALT3,-0.209606666667,0.797827428417,-0.0205605353394,B4GALT3
NTC_654,-0.13894,0.711120309393,-0.020571028167,NTC
ACY3_P1,-0.0362533333333,0.270550423577,-0.020582894596,ACY3
NR3C2,-0.18089,0.769373120136,-0.0205966764177,NR3C2
NTC_1352,-0.111426666667,0.652281608388,-0.0206768745348,NTC
NTC_1734,-0.36405,0.877362718239,-0.0206856209801,NTC
CTDSP2,-0.186703333333,0.774095126566,-0.0207624686588,CTDSP2
TWF2,-0.148456666667,0.722649344826,-0.0209431362924,TWF2
NTC_2034,-0.174008,0.757605598034,-0.0209778519944,NTC
NTC_1409,-0.0629966666667,0.462625012655,-0.0210894501681,NTC
NTC_2167,-0.0361883333333,0.26126732824,-0.0210947185567,NTC
MOCOS,-0.301786666667,0.850671240561,-0.0211969672032,MOCOS
GUCA1A_P2,-0.229016666667,0.807374277784,-0.0212813945758,GUCA1A
NTC_2540,-0.166926666667,0.743558840305,-0.0214809011117,NTC
CS,-0.317673333333,0.855512477341,-0.0215298819583,CS
LGALS2,-0.467375,0.899307035753,-0.0215422526403,LGALS2
CTRB1,-0.5539,0.913980459107,-0.0216370452068,CTRB1
SLC25A13,-0.0439466666667,0.321836775396,-0.0216377711671,SLC25A13
CHRNG,-0.174223333333,0.750572106878,-0.0217095477865,CHRNG
NDUFB5,-0.119926666667,0.658970054853,-0.0217228352548,NDUFB5
NTC_392,-0.155596666667,0.724962531098,-0.0217344330762,NTC
NTC_2271,-0.0232116666667,0.115488474325,-0.0217600405064,NTC
NTC_2169,-0.0838666666667,0.549349234331,-0.0218180371588,NTC
ENPP3_P2,-0.020014,0.0812046862426,-0.0218236440113,ENPP3
NTC_1680,-0.0774966666667,0.520910004988,-0.0219499467111,NTC
NTC_941,-0.278633333333,0.833772200338,-0.0219988231126,NTC
PURA_P2,-0.076257,0.510940458731,-0.0222388065227,PURA
CCBL1,-0.0533866666667,0.382438325217,-0.0222856549834,CCBL1
NAGLU,-0.03283,0.209076444751,-0.0223143833533,NAGLU
NTC_225,-0.03025,0.182444253833,-0.0223508117643,NTC
NTC_176,-0.031284,0.192778256153,-0.0223662440457,NTC
NTRK1,-0.318736666667,0.850671240561,-0.0223875055331,NTRK1
NTC_2329,-0.233483333333,0.800211186859,-0.0226001083305,NTC
NTC_2338,-0.0915516666667,0.565937051117,-0.0226344899781,NTC
NTC_915,-0.106573333333,0.612753041215,-0.022669695933,NTC
PRSS3_ENST00000379405.3,-0.186076666667,0.755258982629,-0.0226835087239,PRSS3
CYB5R1,-0.06892,0.468285305255,-0.0227084142807,CYB5R1
NTC_717,-0.0843566666667,0.537067754501,-0.0227738470636,NTC
ALAS2,-0.36244,0.865211105243,-0.0227894714756,ALAS2
NTC_1603,-0.0232026666667,0.103196987864,-0.0228855553295,NTC
CACNB3_P2,-0.0633,0.434905705463,-0.0228895898442,CACNB3
SLC1A3_P1,-0.0432666666667,0.295448788603,-0.022910469557,SLC1A3
NTC_1438,-0.109473333333,0.61709263688,-0.0229510444343,NTC
GUSB,-0.0552766666667,0.382438325217,-0.023074613923,GUSB
NTC_1102,-0.117133333333,0.634583894779,-0.0231351164277,NTC
GNB1,-0.266787666667,0.816949905192,-0.0234251772309,GNB1
NTC_1512,-0.0590733333333,0.40120881315,-0.0234302287676,NTC
INPP5J,-0.027632,0.140981069479,-0.0235103887525,INPP5J
PDE8A_P2,-0.202073333333,0.764659651619,-0.0235479743955,PDE8A
TPSB2,-0.227963333333,0.788310721045,-0.0235491975109,TPSB2
NTC_1053,-0.0798833333333,0.505006318694,-0.0237016396607,NTC
SLC8A1_P2,-0.194986666667,0.755258982629,-0.0237696742617,SLC8A1
NTC_499,-0.0280336666667,0.141815829967,-0.0237802666938,NTC
NTC_2112,-0.321556666667,0.843419839884,-0.0237811050453,NTC
ACSL4,-0.263766666667,0.812158579991,-0.0238337352953,ACSL4
PRKCG,-0.47379,0.889543526887,-0.0240840705532,PRKCG
NTC_545,-0.0461333333333,0.29974270123,-0.0241393304793,NTC
LCN2,-0.10828,0.597672194229,-0.0242045807915,LCN2
TRIB2,-0.186183333333,0.741226077214,-0.02421301405,TRIB2
NTC_2178,-0.0502466666667,0.329431307418,-0.0242307078392,NTC
NTC_1265,-0.100663333333,0.574320176244,-0.0242443537713,NTC
NTC_1037,-0.07246,0.462625012655,-0.0242574986906,NTC
NTC_909,-0.0668393333333,0.433092031074,-0.0242907376366,NTC
CD86_P2,-0.11235,0.606269400617,-0.0244175143064,CD86
PRKAA2,-0.423136666667,0.87493007771,-0.0245532046775,PRKAA2
NTC_2414,-0.302422,0.82895765387,-0.0246376109194,NTC
B2M_P1,-0.0697596666667,0.442202379018,-0.024721355701,B2M
ACY1,-0.191563333333,0.74257208952,-0.0247617404969,ACY1
SLC6A3,-0.267036666667,0.807374277784,-0.0248144065332,SLC6A3
CDKN2A_P2,-0.56948,0.904194605569,-0.0249079665238,CDKN2A
ACACB_P1,-0.131193333333,0.645621608,-0.0249296120888,ACACB
NTC_1530,-0.0714466666667,0.447720132002,-0.0249344134659,NTC
TRIO,-0.225106666667,0.774095126566,-0.0250331369457,TRIO
NTC_1359,-0.0557133333333,0.351309509524,-0.0253111297161,NTC
PRKD2_P2,-0.121776666667,0.619267796987,-0.0253443429554,PRKD2
MPRIP,-0.0602,0.379084198471,-0.0253601119484,MPRIP
NTC_1432,-0.12675,0.630191401605,-0.0254168640066,NTC
HLCS_P2,-0.124003333333,0.62362746253,-0.0254299548322,HLCS
ISPD,-0.0548993333333,0.343392853215,-0.0254847507782,ISPD
ADORA2A,-0.290447666667,0.816949905192,-0.025502633435,ADORA2A
NTC_109,-0.0597966666667,0.374086626575,-0.0255348400516,NTC
NTC_387,-0.0788133333333,0.473982908322,-0.0255542238675,NTC
NTC_1021,-0.257316666667,0.795445187509,-0.0255746369388,NTC
NTC_1433,-0.0588566666667,0.367487509663,-0.0255883723928,NTC
SLC6A8,-0.0338566666667,0.175459158115,-0.0255896798317,SLC6A8
NTC_1160,-0.18823,0.729596917114,-0.0257718887493,NTC
NTC_1193,-0.47375,0.882231683084,-0.0257802194238,NTC
NTC_1312,-0.04639,0.277317288867,-0.0258402994862,NTC
NTC_1159,-0.0418676666667,0.240883635058,-0.025882286055,NTC
NTC_470,-0.43735,0.872498388879,-0.0259065874597,NTC
BCR,-0.0388866666667,0.213586443675,-0.0260706446526,BCR
NTC_377,-0.00942633333333,0.00167902023798,-0.0261575477766,NTC
EN2,-0.15215,0.672428035278,-0.026223689702,EN2
NTC_630,-0.041225,0.231122970925,-0.0262255677315,NTC
KSR2,-0.351377666667,0.841005811947,-0.026423952933,KSR2
CLCN2,-0.0426373333333,0.239648352475,-0.0264532910834,CLCN2
GABBR1_P1,-0.22782,0.764659651619,-0.0265482804598,GABBR1
NTC_1358,-0.147903333333,0.661205250921,-0.0265728610206,NTC
PSAP,-0.379446666667,0.850671240561,-0.026651669663,PSAP
PIP,-0.103616666667,0.551409901491,-0.0267875443075,PIP
NTC_1049,-0.05087,0.29687519312,-0.0268301652246,NTC
RDH5,-0.396336666667,0.855512477341,-0.0268611833406,RDH5
NTC_1955,-0.250493333333,0.781193586604,-0.0268632384267,NTC
NTC_2402,-0.213266666667,0.74823187893,-0.0268638781111,NTC
HUNK,-0.03243,0.147768879657,-0.0269304239381,HUNK
NTC_1651,-0.0491466666667,0.282813491684,-0.0269569405853,NTC
NTC_1840,-0.121456666667,0.599815960823,-0.0269611915998,NTC
LMTK2,-0.0432733333333,0.237190340292,-0.0270416358993,LMTK2
ALDH3B1,-0.0600466666667,0.352907147088,-0.0271614819511,ALDH3B1
CARTPT,-0.06513,0.382438325217,-0.0271877755196,CARTPT
NTC_637,-0.0254033333333,0.0850448260068,-0.0271905112575,NTC
NTC_649,-0.0987633333333,0.528957484057,-0.0273158870598,NTC
SCN5A,-0.1489,0.65450821985,-0.0274102408436,SCN5A
GLS2,-0.626706666667,0.904194605569,-0.0274109515235,GLS2
NTC_864,-0.123581333333,0.599815960823,-0.0274328293176,NTC
NTC_2068,-0.100405666667,0.533004817001,-0.0274377426744,NTC
TBXAS1,-0.0398676666667,0.20463584085,-0.0274695518979,TBXAS1
SLC1A3_P2,-0.365523333333,0.841005811947,-0.0274877212532,SLC1A3
INSRR,-0.496446666667,0.879796743037,-0.0276111969961,INSRR
NTC_1766,-0.197676666667,0.724962531098,-0.0276123542647,NTC
NTC_2441,-0.0660403333333,0.380758552361,-0.0276940357768,NTC
NTC_1080,-0.0619533333333,0.35450847853,-0.0279021317416,NTC
NTC_2019,-0.242536666667,0.767015098812,-0.0279392749085,NTC
MAP3K13_P1,-0.19546,0.71803010073,-0.028118357475,MAP3K13
PDPR,-0.241656666667,0.764659651619,-0.0281606924838,PDPR
PIM3,-0.231266666667,0.755258982629,-0.0281923550376,PIM3
GRM2,-0.108083333333,0.547293110552,-0.028294057034,GRM2
NTC_1239,-0.0259343333333,0.0806674465731,-0.0283540504594,NTC
NTC_2418,-0.0208866666667,0.0435477624738,-0.0284274667081,NTC
HEXB,-0.106383333333,0.539105421147,-0.0285454463173,HEXB
NTC_2176,-0.012517,0.00507350478223,-0.0287226588368,NTC
NTC_47,-0.0897433333333,0.477802655332,-0.0287853034903,NTC
NTC_1013,-0.190903333333,0.706527057174,-0.0288018153175,NTC
NTC_169,-0.178616666667,0.688262164657,-0.0289798582671,NTC
EGLN2_P1,-0.0341,0.140981069479,-0.029013616693,EGLN2
GCA,-0.0557266666667,0.30118380749,-0.0290429766322,GCA
TPI1,-0.0594993333333,0.324860942675,-0.0290536732029,TPI1
NTC_765,-0.116216666667,0.561767634392,-0.0291056838647,NTC
CSF2RA,-0.06436,0.352907147088,-0.0291125731937,CSF2RA
WNK2,-0.0421336666667,0.202441437141,-0.0292281493529,WNK2
NTC_2073,-0.0201406666667,0.0353058224827,-0.0292473429508,NTC
HIPK4,-0.0630366666667,0.343392853215,-0.0292621720948,HIPK4
NTC_1376,-0.328953333333,0.814553206834,-0.0293033412908,NTC
NTC_2132,-0.0924966666667,0.481639175292,-0.0293471755283,NTC
NTC_784,-0.233084666667,0.74823187893,-0.0293602285475,NTC
PIK3AP1_P1,-0.366746666667,0.831364289896,-0.0294162491384,PIK3AP1
PPP2CB,-0.29373,0.793065222254,-0.0295759951942,PPP2CB
VTN,-0.533716666667,0.879796743037,-0.029684066815,VTN
NEK6,-0.0930666666667,0.479719230121,-0.029689464618,NEK6
NTC_2391,-0.0218526666667,0.0435477624738,-0.0297422257014,NTC
NTC_1495,-0.090972,0.470180005828,-0.0298147851073,NTC
PPP1R26,-0.0898333333333,0.464507801865,-0.0299151276841,PPP1R26
NTC_1944,-0.129313333333,0.587003958959,-0.0299177995697,NTC
GUCY2D,-0.106333333333,0.522916332671,-0.0299400420194,GUCY2D
SLC12A4_P1,-0.517166666667,0.87493007771,-0.0300094508923,SLC12A4
NTC_890,-0.0860566666667,0.447720132002,-0.030033206702,NTC
CA2,-0.52016,0.87493007771,-0.030183144008,CA2
PTPN5,-0.265376666667,0.769373120136,-0.0302165809727,PTPN5
IYD,-0.0563086666667,0.289787365558,-0.0302895891267,IYD
NTC_572,-0.13667,0.599815960823,-0.0303382774867,NTC
GCSH,-0.27966,0.778825506144,-0.0303598431745,GCSH
ABCC9,-0.73713,0.90908580795,-0.0305135863551,ABCC9
NTC_2365,-0.06632,0.34496664021,-0.0306546227997,NTC
NTC_439,-0.0422566666667,0.186527450123,-0.0308159803857,NTC
NIM1,-0.11097,0.526940081403,-0.0308761558412,NIM1
GLTP,-0.215696666667,0.71803010073,-0.0310295506984,GLTP
LDHAL6B,-0.113094333333,0.531457903288,-0.0310479151479,LDHAL6B
CDK16,-0.037661,0.149504239209,-0.0310833742615,CDK16
IRAK4,-0.0377503333333,0.149504239209,-0.0311571052148,IRAK4
PRSS1_P2,-0.10616,0.50698058552,-0.0313181205518,PRSS1
NTC_45,-0.69791,0.901750264575,-0.0313457354327,NTC
NTC_428,-0.471343333333,0.857935018332,-0.0313658273806,NTC
PNLIPRP2,-0.0360306666667,0.134435536976,-0.031400218464,PNLIPRP2
ULK2,-0.02671,0.0663093886132,-0.0314757311185,ULK2
NTC_793,-0.456203333333,0.85309103273,-0.0314801390774,NTC
NTC_1562,-0.47328,0.857935018332,-0.031494704036,NTC
NTC_6,-0.267253333333,0.762305956772,-0.0315013338895,NTC
ALDH1A2,-0.18634,0.676937723877,-0.0315755521099,ALDH1A2
NTC_2541,-0.475106666667,0.857935018332,-0.0316162606749,NTC
NTC_697,-0.0702376666667,0.35450847853,-0.0316331748933,NTC
NTC_1817,-0.033027,0.109890458068,-0.0316742146182,NTC
ARAF,-0.175563333333,0.658970054853,-0.0318005450563,ARAF
NTC_2064,-0.115243333333,0.528957484057,-0.0318739128327,NTC
NTC_2481,-0.14178,0.595531238403,-0.0319140332985,NTC
NTC_164,-0.41827,0.838592987615,-0.031976228502,NTC
GKAP1,-0.218273333333,0.713421140759,-0.0320106629684,GKAP1
NTC_1286,-0.434023333333,0.843419839884,-0.0320987109025,NTC
NTC_294,-0.0474116666667,0.210197000965,-0.0321154058636,NTC
SLC16A7,-0.248766666667,0.74257208952,-0.0321559222065,SLC16A7
NTC_2014,-0.0366356666667,0.132042090128,-0.0322132877742,NTC
CHRM4,-0.178156666667,0.658970054853,-0.032270286727,CHRM4
GYG1,-0.238186666667,0.731918070545,-0.0322832325463,GYG1
NTC_477,-0.0352353333333,0.118370344988,-0.0326545948669,NTC
GRIN2C,-0.483134,0.855512477341,-0.0327437556087,GRIN2C
